,uid,apply_type,cet4,cet6,grade_points,honour,project,ranking_absolu,ranking,level,location,label,score
274,432,0,503,465,0.8792,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 5287 5101 7487 ...  102    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",1.666666667,9,2,11,0,95
275,434,0,497,454,0.9091,"['[ 101 1059 1744 1920 ...    0    0    0    0]', '[ 101 1744 2157 1225 ...    0    0    0    0]', '[ 101 1059 1744 7770 ...    0    0    0    0]', '[ 101 6369 5050 3322 ...    0    0    0    0]', '[ 101 1092 6378  831 ...    0    0    0    0]', '[ 101 8109  118 8271 ...    0    0    0    0]', '[ 101 8109  118 8271 ...    0    0    0    0]', '[ 101 8271  118 9160 ...    0    0    0    0]', '[ 101 8112  118 8109 ...    0    0    0    0]', '[ 101 8112  118 8109 ...    0    0    0    0]', '[ 101 1946 2110 7032 ...    0    0    0    0]', '[ 101 5018 1724 2237 ...    0    0    0    0]', '[ 101 8109  118 8271 ...    0    0    0    0]', '[ 101 5018  758 2237 ...    0    0    0    0]', '[ 101 1059 1744 1920 ...    0    0    0    0]', '[ 101 7770 3413 1555 ...    0    0    0    0]', '[ 101 5018 1061 2237 ...    0    0    0    0]', '[ 101  100  671 4991 ...    0    0    0    0]', '[ 101 6440 1828 5011 ...    0    0    0    0]', '[ 101 1266  776 5018 ...    0    0    0    0]']","['[ 101 8109 2399 1266 ...    0    0    0    0]', '[ 101 9160 2399 1266 ...    0    0    0    0]', '[ 101 8109 2399 1266 ...    0    0    0    0]', '[ 101 9160 2399 1266 ...    0    0    0    0]', '[ 101 8109 2399 1266 ...    0    0    0    0]', '[ 101 9160 2399 1266 ...    0    0    0    0]', '[ 101 8109 2399 1266 ...    0    0    0    0]', '[ 101 9160 2399 1266 ...    0    0    0    0]', '[ 101 8109 2399 1266 ...    0    0    0    0]', '[ 101 9160 2399 1266 ...    0    0    0    0]', '[ 101 8109 2399 1266 ...    0    0    0    0]', '[ 101 9160 2399 1266 ...    0    0    0    0]', '[ 101 8109 2399 1266 ...    0    0    0    0]', '[ 101 9160 2399 1266 ...    0    0    0    0]', '[ 101 8109 2399 1266 ...    0    0    0    0]', '[ 101 9160 2399 1266 ...    0    0    0    0]', '[ 101 8109 2399 1266 ...    0    0    0    0]', '[ 101 9160 2399 1266 ...    0    0    0    0]', '[ 101 8109 2399 1266 ...    0    0    0    0]', '[ 101 9160 2399 1266 ...    0    0    0    0]']",24.8,5,1,11,0,0
276,435,0,427,453,0.8944,"['[ 101 1920 2408 6612 ...    0    0    0    0]', '[ 101 1920 2408 6612 ...    0    0    0    0]', '[ 101 1744 7354 7481 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101  517  837 5320 ...    0    0    0    0]', '[ 101  517  837 5320 ...    0    0    0    0]', '[ 101  517  837 5320 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",43,1,1,12,0,0
277,436,0,549,456,0.842,"['[ 101  671 5023  831 ...    0    0    0    0]', '[ 101  676 1962 2110 ...    0    0    0    0]', '[ 101  676 5023  831 ...    0    0    0    0]', '[ 101 1158 3173 1158 ...    0    0    0    0]', '[ 101 1744 2157 1225 ...    0    0    0    0]', '[ 101  704 1744 2339 ...    0    0    0    0]', '[ 101  757 5468 5381 ...    0    0    0    0]', '[ 101  757 5468 5381 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101  517 2339  689 ...    0    0    0    0]', '[ 101  517 2339  689 ...    0    0    0    0]', '[ 101  517 2339  689 ...    0    0    0    0]', '[ 101  517 2339  689 ...    0    0    0    0]', '[ 101  517 2339  689 ...    0    0    0    0]', '[ 101  517 2339  689 ...    0    0    0    0]', '[ 101  517 2339  689 ...    0    0    0    0]', '[ 101  517 2339  689 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",31.625,8,1,37,0,0
278,437,0,568,497,0.892,"['[ 101 2255  691 4689 ...    0    0    0    0]', '[ 101 1920 2110 4495 ...    0    0    0    0]', '[ 101 3413 5277 5783 ...    0    0    0    0]', '[ 101  831 4899 5852 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 1093 1765 4802 ...    0    0    0    0]', '[ 101 6389 3152 6389 ...    0    0    0    0]', '[ 101 6389 3152  123 ...    0    0    0    0]', '[ 101 6389 3152  124 ...    0    0    0    0]', '[ 101 6389 3152  125 ...    0    0    0    0]', '[ 101 1093 1765 4802 ...    0    0    0    0]', '[ 101 6389 3152 6389 ...    0    0    0    0]', '[ 101 6389 3152  123 ...    0    0    0    0]', '[ 101 6389 3152  124 ...    0    0    0    0]', '[ 101 6389 3152  125 ...    0    0    0    0]', '[ 101 1093 1765 4802 ...    0    0    0    0]', '[ 101 6389 3152 6389 ...    0    0    0    0]', '[ 101 6389 3152  123 ...    0    0    0    0]', '[ 101 6389 3152  124 ...    0    0    0    0]', '[ 101 6389 3152  125 ...    0    0    0    0]', '[ 101 1093 1765 4802 ...    0    0    0    0]', '[ 101 6389 3152 6389 ...    0    0    0    0]', '[ 101 6389 3152  123 ...    0    0    0    0]', '[ 101 6389 3152  124 ...    0    0    0    0]', '[ 101 6389 3152  125 ...    0    0    0    0]']",185,2,1,37,0,0
279,438,0,507,0,0.9024,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",96,2,1,13,0,0
280,439,0,561,478,0.9775,"['[ 101 1744 2157 1225 ...    0    0    0    0]', '[ 101 3413 5277 4508 ...    0    0    0    0]', '[ 101 3144 1158 3344 ...    0    0    0    0]', '[ 101 1158 3173 1158 ...    0    0    0    0]', '[101 676 678 740 ...   0   0   0   0]', '[ 101 3144 2110 2456 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101  809 2255 5721 ...    0    0    0    0]', '[ 101 7270 3415 4059 ...    0    0    0    0]', '[ 101  809 2255 5721 ...    0    0    0    0]', '[ 101 7270 3415 4059 ...    0    0    0    0]', '[ 101  809 2255 5721 ...    0    0    0    0]', '[ 101 7270 3415 4059 ...    0    0    0    0]', '[ 101  809 2255 5721 ...    0    0    0    0]', '[ 101 7270 3415 4059 ...    0    0    0    0]', '[ 101  809 2255 5721 ...    0    0    0    0]', '[ 101 7270 3415 4059 ...    0    0    0    0]', '[ 101  809 2255 5721 ...    0    0    0    0]', '[ 101 7270 3415 4059 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0]]",8,1,1,43,0,90.72
281,440,0,453,432,0.9675,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",109,1,1,14,0,0
282,441,0,546,520,0.865,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",18,6,1,34,0,0
283,443,0,428,484,0.92,"['[ 101 4993 6612 8271 ...    0    0    0    0]', '[ 101 1946 2110 7032 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",53,3,1,23,0,0
284,445,0,599,544,0.9925,"['[ 101 1744 2157 1225 ...    0    0    0    0]', '[ 101  676 1962 2110 ...    0    0    0    0]', '[ 101 4761 6121 4852 ...    0    0    0    0]', '[ 101  831 4899 2397 ...    0    0    0    0]', '[ 101  831 4899 5296 ...    0    0    0    0]', '[ 101 2519 3152 5299 ...    0    0    0    0]', '[ 101 6440 1912  860 ...    0    0    0    0]', '[ 101 1744 2157 3136 ...    0    0    0    0]', '[ 101 1744 2157 6369 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101  704 1744 4852 ...    0    0    0    0]', '[ 101  704 1744 4852 ...    0    0    0    0]', '[ 101  704 1744 4852 ...    0    0    0    0]', '[ 101  704 1744 4852 ...    0    0    0    0]', '[ 101  704 1744 4852 ...    0    0    0    0]', '[ 101  704 1744 4852 ...    0    0    0    0]', '[ 101  704 1744 4852 ...    0    0    0    0]', '[ 101  704 1744 4852 ...    0    0    0    0]', '[ 101  704 1744 4852 ...    0    0    0    0]', '[ 101  704 1744 4852 ...    0    0    0    0]', '[ 101  704 1744 4852 ...    0    0    0    0]', '[ 101  704 1744 4852 ...    0    0    0    0]', '[ 101  704 1744 4852 ...    0    0    0    0]', '[ 101  704 1744 4852 ...    0    0    0    0]', '[ 101  704 1744 4852 ...    0    0    0    0]', '[ 101  704 1744 4852 ...    0    0    0    0]', '[ 101  704 1744 4852 ...    0    0    0    0]', '[ 101  704 1744 4852 ...    0    0    0    0]', [0], [0]]",40.5,2,2,11,0,0
285,446,0,470,485,0.9375,"['[ 101 3862 1298 1920 ...    0    0    0    0]', '[ 101 4294 5023 5341 ...    0    0    0    0]', '[ 101  676 1962 2110 ...    0    0    0    0]', '[ 101  831 4899 2110 ...    0    0    0    0]', '[ 101  831 4899 1066 ...    0    0    0    0]', '[ 101  831 4899 6444 ...    0    0    0    0]', '[ 101  100 2904 2773 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101  676 6235 3449 ...    0    0    0    0]', '[ 101  679 1398 3420 ...    0    0    0    0]', '[ 101  676 6235 3449 ...    0    0    0    0]', '[ 101  679 1398 3420 ...    0    0    0    0]', '[ 101  676 6235 3449 ...    0    0    0    0]', '[ 101  679 1398 3420 ...    0    0    0    0]', '[ 101  676 6235 3449 ...    0    0    0    0]', '[ 101  679 1398 3420 ...    0    0    0    0]', '[ 101  676 6235 3449 ...    0    0    0    0]', '[ 101  679 1398 3420 ...    0    0    0    0]', '[ 101  676 6235 3449 ...    0    0    0    0]', '[ 101  679 1398 3420 ...    0    0    0    0]', '[ 101  676 6235 3449 ...    0    0    0    0]', '[ 101  679 1398 3420 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0]]",137,1,2,46,0,0
286,448,0,500,466,0.8684,"['[ 101 3413  753 5023 ...    0    0    0    0]', '[ 101 3413 5277 4852 ...    0    0    0    0]', '[ 101 3413 5277  831 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101  517 1769 1220 ...    0    0    0    0]', '[ 101 1093 3333 4495 ...    0    0    0    0]', '[ 101  100 7831 1168 ...    0    0    0    0]', '[101 517 772 689 ...   0   0   0   0]', '[ 101  517 1164 4372 ...    0    0    0    0]', '[ 101  517 1825  754 ...    0    0    0    0]', '[ 101  517 3845 1298 ...    0    0    0    0]', '[ 101  517 1769 1220 ...    0    0    0    0]', '[ 101 1093 3333 4495 ...    0    0    0    0]', '[ 101  100 7831 1168 ...    0    0    0    0]', '[101 517 772 689 ...   0   0   0   0]', '[ 101  517 1164 4372 ...    0    0    0    0]', '[ 101  517 1825  754 ...    0    0    0    0]', '[ 101  517 3845 1298 ...    0    0    0    0]', '[ 101  517 1769 1220 ...    0    0    0    0]', '[ 101 1093 3333 4495 ...    0    0    0    0]', '[ 101  100 7831 1168 ...    0    0    0    0]', '[101 517 772 689 ...   0   0   0   0]', '[ 101  517 1164 4372 ...    0    0    0    0]', '[ 101  517 1825  754 ...    0    0    0    0]']",26,2,1,13,0,0
287,449,0,596,591,0.848,"['[ 101  821  689 3563 ...    0    0    0    0]', '[101 821 689 817 ...   0   0   0   0]', '[ 101 1555  689 5125 ...    0    0    0    0]', '[ 101 2356 1767 6444 ...    0    0    0    0]', '[ 101 1920 4906 1158 ...    0    0    0    0]', '[ 101 2110 3318 6389 ...    0    0    0    0]', '[ 101 2110  739  831 ...    0    0    0    0]', '[ 101 4906 4777 1158 ...    0    0    0    0]', '[ 101 4852  833 2339 ...    0    0    0    0]', '[ 101 4906 4777 1158 ...    0    0    0    0]', '[ 101  676 1962 2110 ...    0    0    0    0]', '[ 101  831 4899 1730 ...    0    0    0    0]', '[ 101  831 4899 2110 ...    0    0    0    0]', '[ 101  831 4899 2562 ...    0    0    0    0]', '[ 101 1158 3173 1158 ...    0    0    0    0]', '[ 101 1158 3173 1158 ...    0    0    0    0]', '[ 101 3264 3309 2110 ...    0    0    0    0]', '[ 101 1146 1730 1999 ...    0    0    0    0]', '[ 101  821 3563 1291 ...    0    0    0    0]', '[ 101 2110 7464 6382 ...    0    0    0    0]']","['[ 101  517 6084 6598 ... 5023 1946  511 1071]', '[ 101  517 1184  818 ... 4638 6814 4923 8024]', '[ 101 9447 9197 8991 ...    0    0    0    0]', '[ 101  517 3173 1069 ... 6134  754  517 2496]', '[ 101  517 3413 1736 ...    0    0    0    0]', '[ 101 2968 4955 3633 ... 2356  676 5023 1946]', '[ 101  517 6084 6598 ... 5023 1946  511 1071]', '[ 101  517 1184  818 ... 4638 6814 4923 8024]', '[ 101 9447 9197 8991 ...    0    0    0    0]', '[ 101  517 3173 1069 ... 6134  754  517 2496]', '[ 101  517 3413 1736 ...    0    0    0    0]', '[ 101 2968 4955 3633 ... 2356  676 5023 1946]', '[ 101  517 6084 6598 ... 5023 1946  511 1071]', '[ 101  517 1184  818 ... 4638 6814 4923 8024]', '[ 101 9447 9197 8991 ...    0    0    0    0]', '[ 101  517 3173 1069 ... 6134  754  517 2496]', '[ 101  517 3413 1736 ...    0    0    0    0]', '[ 101 2968 4955 3633 ... 2356  676 5023 1946]', '[ 101  517 6084 6598 ... 5023 1946  511 1071]', '[ 101  517 1184  818 ... 4638 6814 4923 8024]']",28,1,1,11,0,0
288,452,0,551,549,0.9314,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",53,1,2,11,0,0
289,453,0,434,443,0.96,"['[ 101 1920 2110 4495 ...    0    0    0    0]', '[ 101 1724 2335 4689 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",66.33333333,3,1,51,0,0
290,455,0,480,484,0.8953,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",25,4,1,13,0,0
291,458,0,574,0,0.9575,"['[ 101 3413 7270 1946 ...    0    0    0    0]', '[ 101  831 4899 2110 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",8.142857143,7,1,12,0,0
292,459,0,490,0,0.9075,"['[ 101 1158 7471 3217 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",49.75,4,1,51,0,0
293,461,0,582,0,0.925,"['[ 101 3413  831 4899 ...    0    0    0    0]', '[ 101 3413  831 4899 ...    0    0    0    0]', '[ 101 3413  831 4899 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",35.33333333,3,1,35,0,0
294,462,0,557,541,0.9775,"['[ 101 8109 2399 1744 ...    0    0    0    0]', '[ 101 3413  100  676 ...    0    0    0    0]', '[ 101 3413  100  831 ...    0    0    0    0]', '[ 101  100  831 4899 ...    0    0    0    0]', '[ 101  100  831 4899 ...    0    0    0    0]', '[ 101 5739 6427 4993 ...    0    0    0    0]', '[ 101 1736 1106 3344 ...    0    0    0    0]', '[ 101  100  757 5468 ...    0    0    0    0]', '[ 101  100 3983 4506 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 7151 2190 2870 ...    0    0    0    0]', '[ 101 7151 2190 2870 ...    0    0    0    0]', '[ 101 7151 2190 2870 ...    0    0    0    0]', '[ 101 7151 2190 2870 ...    0    0    0    0]', '[ 101 7151 2190 2870 ...    0    0    0    0]', '[ 101 7151 2190 2870 ...    0    0    0    0]', '[ 101 7151 2190 2870 ...    0    0    0    0]', '[ 101 7151 2190 2870 ...    0    0    0    0]', '[ 101 7151 2190 2870 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",17.25,8,1,32,0,0
295,463,0,480,0,0.9175,"['[ 101 1744 2157 1225 ...    0    0    0    0]', '[ 101 2207 2904 1059 ...    0    0    0    0]', '[ 101 1920 2904 4689 ...    0    0    0    0]', '[ 101 1059 1744 2356 ...    0    0    0    0]', '[ 101  757 5468 5381 ...    0    0    0    0]', '[ 101 1298 1290 1920 ...    0    0    0    0]', '[ 101  676 1962 2110 ...    0    0    0    0]', '[ 101  831 4899 1066 ...    0    0    0    0]', '[ 101 1282  881 3301 ...    0    0    0    0]', '[ 101 4689 6817  833 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101  517 3959 1298 ...    0    0    0    0]', '[ 101 1298 5401 4635 ...    0    0    0    0]', '[ 101 1825  754 4495 ...    0    0    0    0]', '[ 101 1093 3333 4384 ...    0    0    0    0]', '[ 101  517 3959 1298 ...    0    0    0    0]', '[ 101 1298 5401 4635 ...    0    0    0    0]', '[ 101 1825  754 4495 ...    0    0    0    0]', '[ 101 1093 3333 4384 ...    0    0    0    0]', '[ 101  517 3959 1298 ...    0    0    0    0]', '[ 101 1298 5401 4635 ...    0    0    0    0]', '[ 101 1825  754 4495 ...    0    0    0    0]', '[ 101 1093 3333 4384 ...    0    0    0    0]', '[ 101  517 3959 1298 ...    0    0    0    0]', '[ 101 1298 5401 4635 ...    0    0    0    0]', '[ 101 1825  754 4495 ...    0    0    0    0]', '[ 101 1093 3333 4384 ...    0    0    0    0]', '[ 101  517 3959 1298 ...    0    0    0    0]', '[ 101 1298 5401 4635 ...    0    0    0    0]', '[ 101 1825  754 4495 ...    0    0    0    0]', '[ 101 1093 3333 4384 ...    0    0    0    0]']",9.833333333,6,1,43,0,0
296,465,0,494,449,0.812,"['[ 101 3413 5277  676 ...    0    0    0    0]', '[ 101 1744 2157 1225 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",70,1,1,15,0,0
297,466,0,548,490,0.81,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",23.33333333,6,1,32,0,0
298,467,0,432,0,0.875,"['[ 101 1724 2335 4689 ...    0    0    0    0]', '[ 101 1724 2335 4689 ...    0    0    0    0]', '[ 101 3413  831 4899 ...    0    0    0    0]', '[ 101  831 4899 2110 ...    0    0    0    0]', '[ 101  831 4899 2110 ...    0    0    0    0]', '[ 101 3413 2412 8183 ...    0    0    0    0]', '[ 101 1724 2335 4689 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 2787 1912 6817 ...    0    0    0    0]', '[ 101 2787 1912 6817 ...    0    0    0    0]', '[ 101 2787 1912 6817 ...    0    0    0    0]', '[ 101 2787 1912 6817 ...    0    0    0    0]', '[ 101 2787 1912 6817 ...    0    0    0    0]', '[ 101 2787 1912 6817 ...    0    0    0    0]', '[ 101 2787 1912 6817 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",39,1,1,51,0,0
299,468,0,534,493,0.9302,"['[ 101  831 4899 5852 ...    0    0    0    0]', '[ 101 1266  776 2356 ...    0    0    0    0]', '[ 101 1059 1744 1920 ...    0    0    0    0]', '[ 101 1744 2157 1225 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 1920 2110 4495 ...    0    0    0    0]', '[ 101 1920 2110 4495 ...    0    0    0    0]', '[ 101 1920 2110 4495 ...    0    0    0    0]', '[ 101 1920 2110 4495 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",38,3,1,11,0,0
