,uid,apply_type,cet4,cet6,grade_points,honour,project,ranking_absolu,ranking,level,location,label,score
811,882,0.0,526.0,522.0,0.9025,“外研社”写作大赛“外研社杯”全国英语写作大赛（江苏赛区）省一等奖省市级大学生英语竞赛全国大学生英语竞赛（NECCS）B类全国一等奖国家级外研社写作大赛“外研社杯”全国英语写作大赛（江苏赛区）一等奖省市级,20世纪英国后殖民小说的空间想象研究（2019.06-）1.来自宗教的反抗：《权利与荣耀》中的现代性建构探析，吕鹏、张弛，《考试与评价（大学英语教研版）》，2019.06，SCD.其他“一带一路”视阈下江苏语言服务业发展现状及前景研究1.“一带一路”背景下的企业语言培训模式初探，《海外英语》，2019.07.2.传播学视角下京剧翻译传播的可行性探究，《大众文艺》，2019.06.3.“一带一路”视阈下江苏地方旅游外宣推介语言服务研究——以扬州、泰州的外宣翻译材料为例，吕鹏、杨喜刚，《英语广场》，2019.04.省市级中国企业“走出去”过程中的语境顺应研究1.文化“走出去”背景下中国纪录片解说词英译的语境顺应研究——以《舌尖上的中国》为例，吕鹏、张弛、张智豪，《英语广场》，2019.03，SCD.其他,6.300000000000002,10.0,1.0,32.0,0.0,0.0
812,883,0.0,526.0,0.0,0.8868,2019大广赛北京市一等nan省市级一等奖学金2017-2018学年一等奖学金校级新生二等奖学金2016-2017学年二等奖学金校级三好学生nan校级,汉字误读、误认字推广的创新设计研究1、误读、误认汉字推广的创意书籍2、线上微信公众平台的误读、误认汉字可视化设计3、误读、误认汉字推广的创新设计设计的海报、招贴4、就该项目成果在校内的汇报展览5、就该项目成果在校调研的视频文件省市级,33.0,1.0,2.0,11.0,1.0,84.9
813,884,0.0,499.0,539.0,0.9059999999999999,河北大学三好学生nan校级奖学金国家励志奖学金及河北大学一等奖学金国家级,国家级大学生创业训练计划项目《乐建乡土》成立公司，并在项目期间实际运营名称：乐建乡土（北京）科技有限公司类型：有限责任公司注册资本：100万元人民币成立日期：2016年03月31日国家级冬奥会对张家口市经济高质量发展的影响分析及对策研究获得河北省大学生“调研河北”社会调查活动省级二等奖省市级河北长期护理保险制度试点运行效果调查与完善路径研究获得河北省大学生“调研河北”社会调查活动省级特等奖省市级,50.0,1.0,1.0,13.0,0.0,0.0
814,885,0.0,433.0,0.0,0.8769,院模拟求职大赛一等奖2016第四届院模拟求职大赛一等奖院级校模拟求职大赛三等2016年校模拟求职大赛三等奖校级优秀组织委员2017北京林业大学优秀组织委员校级三好学生2017——2018校三好学生校级,快递纸盒纸艺创新以具有功能的纸模型为最终形态，进行一系列快递盒模板设计。其他健身器械儿童模块化设计设计了一系列针对健身器械儿童模块化的固件，配有实体模型。其他,10.333333333333334,3.0,2.0,11.0,0.0,79.9
815,886,0.0,463.0,490.0,0.9075,校级奖学金2017年9月 获得哈尔滨师范大学2016-2017年度二等奖学金校级校级“优秀团员”2018年5月 获得哈尔滨师范大学2017年度“优秀学生团员”称号校级,nannannan,70.0,1.0,1.0,23.0,0.0,0.0
816,887,1.0,484.0,480.0,0.8440000000000001,优秀学生河北省暑期“三下乡”社会实践优秀学生省市级三好学生河北大学三好学生校级文体活动积极分子河北大学文体活动积极分子校级共青团员河北大学优秀共青团员校级一等奖河北大学优秀学生奖学金一等奖校级二等奖河北大学优秀学生奖学金二等奖校级积极分子河北大学团学活动积极分子校级优秀志愿者河北大学优秀志愿者校级,《高校青年教师、青年学生思想状况动态调查指标体系与《高校青年教师、青年学生思想状况动态调查指标体系与》报告国家级《高校青年师生思想状况调查》《高校青年师生思想状况调查》报告省市级《共青团基层组织建设核心问题研究》河北大学学生社团发展现状及对策研究省市级《果蔬佳有限责任公司》《果蔬佳有限责任公司》企业计划书其他《同心连锁诊所》《同心连锁诊所》计划书其他,16.666666666666668,3.0,1.0,13.0,0.0,0.0
818,889,0.0,505.0,462.0,0.9143,nannannan,nannannan,101.0,1.0,2.0,11.0,0.0,0.0
819,890,0.0,469.0,434.0,0.8658,优秀学生二等奖学金北京林业大学2016-2017学年 二等奖学金校级优秀学生三等奖学金北京林业大学2016-2017学年 三等奖学金校级视宴奖设计大赛视宴奖未来视觉文化设计大赛 银奖省市级视宴奖设计大赛 铜奖视宴奖未来视觉文化设计大赛 铜奖省市级第十一届大广赛2019第十一届大广赛北京赛区  平面类 二等奖省市级中华商标创意设计大赛第三届（2019）中华商标创意设计大赛 设计新秀奖 金奖国家级,汉字误读、误认字推广的创新设计研究1、误读、误认汉字推广的创意书籍 2、线上微信公众平台的误读、误认汉字可视化设计3、误读、误认汉字推广的创新设计设计的海报、招贴 4、就该项目成果在校内的汇报展览 5、就该项目成果在校调研的视频文件省市级,8.25,4.0,2.0,11.0,1.0,86.35
820,891,0.0,497.0,481.0,0.8826,优秀营员北京林业大学材料科学与技术学院优秀营员其他,微胶囊型木塑相变储能材料制备与界面结构表征1、已书写结题报告1份；2、在《家具与室内装饰》杂志投稿论文1篇，已被录用，将在2019年4月刊发表；省市级,7.375,8.0,2.0,11.0,1.0,80.69
821,892,0.0,454.0,448.0,0.826,全国大学生数学建模nan国家级亚太地区大学生建模nan其他全国高校智能交通比赛nan国家级山东省大学生数学竞赛nan省市级数学建模校赛nan校级优秀共青团员nan校级优秀学生nan校级优秀学生奖学金nan校级, 基于GPS轨迹大数据的城市出租车运营效率分析论文发表在PHYSICA A (SSCI二区)其他“互联网+”新业态下的城市出租车服务利润研究大学生创新创业训练计划校级立项成功结项其他基于滴滴轨迹数据的乘客出行行为时空动态及驱动机制大学生创新创业训练计划国家级立项本科生科研基金校级立项国家级职住交通视角下区域出租车需求与社会发展的耦合协调度论文投递PHYSICA(SSCI二区)，外审状态其他,33.5,2.0,1.0,37.0,0.0,0.0
822,893,0.0,492.0,445.0,0.8140000000000001,全国大学生英语竞赛三等奖国家级第五届“互联网+”省级铜奖省市级成绩优秀奖nan校级三好学生nan院级优秀团员nan院级,国有企业参与扶贫攻坚的调查研究-基于企业社会责任的1.学术论文一篇。2.创新基金项目成功结题其他成都市城镇居民消费结构分析及对策唐露.成都市城镇居民消费结构分析及对策[J].现代营销(经营版)nan,309.0,1.0,1.0,51.0,0.0,0.0
823,895,0.0,577.0,519.0,0.9275,nannannan,nannannan,12.583333333333332,12.0,1.0,51.0,0.0,0.0
824,896,0.0,498.0,568.0,0.8648,校一等奖学金nan校级优秀团员nan校级,nannannan,19.222222222222218,9.0,2.0,21.0,0.0,0.0
825,897,0.0,506.0,509.0,0.8315,梁希二等奖学金nan校级梁希二等奖学金2nan校级优秀组织委员nan校级,nannannan,3.8,5.0,2.0,11.0,1.0,86.2
826,898,0.0,474.0,456.0,0.9375,奖学金2016-2017年天津财经大学校级二等奖学金校级,现金贷对普惠金融的作用机制研究以论文的形式在《金融经济》发表。其他,18.0,2.0,1.0,12.0,0.0,0.0
827,899,0.0,442.0,0.0,0.8475,优秀干部、三等奖学金在前“职业发展中心”获优秀干部在大二学年获三等奖学金院级,1.世园会《花开四季》2.《善心日记》3.《琵琶》1.顺利展出。  2.获网络文化公益广告一等奖。3.获艺境杯三等奖。其他,4.833333333333333,6.0,2.0,11.0,1.0,88.81
828,900,0.0,436.0,442.0,0.8906999999999999,优秀团员2019年北京林业大学“达标创优”活动校级优秀学生二等奖学金nan校级三好学生nan校级乒乓球比赛团体第八名2017年首都高校乒乓球锦标赛女子团体乙组第八名省市级优秀学生干部nan校级,水分条件与土壤肥力对栓皮栎养分回流的影响尚未结题省市级,8.416666666666668,12.0,2.0,11.0,1.0,92.75
829,901,0.0,583.0,479.0,0.91,2017年Bizwar一等奖2017年11月获2017年全国企业经营分析与决策技能大赛本科组一等奖国家级新道杯沙盘市赛三等奖第十三届全国大学生“新道杯”沙盘模拟经营大赛天津市决赛三等奖省市级16-17年度特等奖学金专业前5%校级16-17年校级三好学生专业前5%校级17-18年度特等奖学金专业前5%校级17-18年校级三好学生专业前5%校级,nannannan,72.0,1.0,1.0,12.0,0.0,0.0
830,902,0.0,562.0,581.0,0.9825,NECCS C类三等奖全国大学生英语竞赛C类三等奖国家级金土地优秀学生干部金土地优秀学生干部奖学金院级国家留学基金委资助国家留学基金资助出国留学资格，由国家公派出国，前往芬兰的赫尔辛基大学交流学习，时长为一学期国家级,农业废弃物利用与产业可持续发展的联动机制研究在CSCD收录期刊《干旱区资源与环境》上发表论文一篇：李傲群nan,22.0,6.0,2.0,51.0,0.0,0.0
831,903,0.0,430.0,0.0,0.8756,省级优秀学生干部获得省级优秀学生干部的称号省市级优秀学生二等奖学金在2016-2017学年度获得优秀学生二等奖学金院级优秀学生三等奖学金在2016-2017学年度获得优秀学生二等奖学金院级学术优秀奖学金在2017-2018学年度获得学术优秀奖学金院级,快递纸盒的纸艺创新设计大学生创新创业大赛校级评选其他折叠式饭盒设计2018年全国大学生工业设计大赛北京赛区一等奖 省市级道路植树机2019年CCMA“铁建重工”-BICES中国第五届国际工程机械及专用车辆创意设计大赛三等奖国家级同乐2018年学院路城事设计节佳作奖  省市级智慧学习未来概念APP设计2018年“智慧学习·设计教育学术周”之教育设计48H晋级赛最具应用前景银奖其他,8.0,4.0,2.0,11.0,1.0,87.05
832,904,0.0,469.0,0.0,0.8554,高校3D云设计大赛高校3D云设计大赛参赛鼓励奖；其他教育设计48H晋级赛北京师范大学“智慧学习·设计教育学术周”之教育设计48H晋级赛最具社会责任优秀奖省市级,nannannan,2.6818181818181817,22.0,2.0,11.0,1.0,89.86
833,905,0.0,542.0,542.0,0.8640000000000001,nannannan,美国大学生数学建模竞赛学术论文国家级全国大学生数学竞赛竞赛省市级中国互联网+大赛创意期省市级全国大学生创新创业训练项目创意期省市级,56.5,2.0,1.0,13.0,0.0,0.0
834,906,0.0,514.0,449.0,0.825,nannannan,nannannan,13.0,3.0,2.0,53.0,0.0,0.0
835,907,1.0,501.0,490.0,0.8752,首都先锋杯优秀团员nan省市级市级社会实践优秀团队2017年首都大中专学生暑期社会实践优秀团队省市级国家励志奖学金nan校级优秀学生三等奖学金nan校级优秀权益委员nan校级市级优秀团支部2017-2018年度首都大学、中职院校“先锋杯”优秀团支部省市级优秀学生干部nan校级手语歌大赛二等奖nan校级优秀班集体nan校级,森林有氧运动对网络成瘾大学生执行功能的影响良好结题；参加校梁希杯进入复赛；参与中国社会心理学会2019年学术会议并进行口头报告国家级,3.8,20.0,2.0,11.0,1.0,76.35
836,909,0.0,436.0,0.0,0.8765000000000001,奖学金优秀学生三等奖学金校级,大学生创新创业训练项目——北林博物馆文创设计项目成果主要是北林博物馆相关文创产品的设计及实物产品、线上微店和公众号等国家级,4.4375,16.0,2.0,11.0,1.0,83.8
838,914,0.0,524.0,499.0,0.8140000000000001,挑战杯大学生创业大赛负责项目在财务方面的工作，包括融资方式、财务预测、财务分析等。省市级应用型人才技能大赛包括理论知识答题和实际操作两部分，完成相关问题的电算化操作。省市级市场营销大赛包括项目策划书、实际营销和答辩展示三个环节。省市级企业价值创造大赛进行企业的模拟经营。校级刘鼎杯大学生创业大赛了解项目，负责其财务方面的内容。校级全国大学生三创大赛了解项目，负责其财务方面的内容。校级综合素质奖学金nan院级,上市公司财务状况分析项目设计报告。其他七杯茶餐饮管理有限公司业绩评价系统设计编制业绩评价设计报告，并且所设计的业绩评价系统也被本校分店所采用。其他,114.0,1.0,1.0,14.0,0.0,0.0
839,915,0.0,0.0,589.0,0.8480000000000001,校一等奖学金nan校级校“三好学生”nan校级校二等奖学金nan校级校“优秀共青团干部nan校级校二等奖学金nan校级全国商务英语实践大赛全国赛三等奖国家级校一等综合奖学金nan校级国家奖学金nan国家级校“优秀共青团干部nan校级校“学风标兵”nan校级校三等奖学金nan校级,大连地区海洋祭祀文化的传承研究?在项目过程中，与小组成员共同搜集和整理相关文献资料，梳理出了大连地区海洋祭祀文化的具体传承现状和困境以及其反映出的相关文化内涵；前往旅顺龙王塘拜访了旅顺放海灯这一非物质文化遗产的第六代传承人王兆清老人和第七代传承人王家亮先生，并留有影像资料、录音资料等.其他中英文电影名翻译方法探究nannan,41.0,1.0,1.0,21.0,0.0,0.0
840,916,0.0,489.0,428.0,0.955,四川省综合A级证书nan省市级中华会计网校杯nan省市级校优秀团学干部nan校级校优秀团员nan校级优秀志愿者nan省市级校优秀志愿者nan校级管理决策模拟大赛nan校级西南科技大学母校行nan校级经管创新奖nan院级,nannannan,26.69230769230769,13.0,1.0,51.0,0.0,0.0
841,917,0.0,478.0,483.0,0.8675,全国大学生数学建模nan省市级金融精英挑战赛nan国家级中青杯数学建模竞赛nan省市级军训先进个人nan校级异地读书照nan校级校园文化艺术节nan校级图管委优秀干事图书馆学生管理委员会校级篮球比赛nan院级优秀学生干部nan校级英语配音大赛nan校级英语演讲比赛nan校级改革开放40年图文创意nan校级信息素养大赛nan校级学术英语词汇竞赛nan其他,“寻迹山西”旅游打卡小程序设计小程序已初步做成，大创项目已结项。省市级小额信贷应瞄准小微、聚焦三农2019年5月13日于《山西日报》独立发表文章。其他金融赋能经济，力促县域发展于8.16日在《山西日报》独立发表文章。其他,4.228571428571429,35.0,1.0,14.0,0.0,0.0
